GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 896135 caracteres
Longitud corpus valid: 100448 caracteres
Longitud corpus test: 111570 caracteres
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 279585
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 31654
Preparando DataLoader
Se invoca el modelo
  [Batch 3600] Loss: 4.7391
  [Batch 3700] Loss: 4.7478
  [Batch 3800] Loss: 4.7754
  [Batch 3900] Loss: 4.7131
  [Batch 4000] Loss: 4.7433
  [Batch 4100] Loss: 4.7732
  [Batch 4200] Loss: 4.7054
  [Batch 4300] Loss: 4.7140
[Epoch 16] Train Loss: 4.7739 | Train PPL: 118.37 | Val PPL: 135.52
Iteracciones: 4367
  [Batch 100] Loss: 4.7806
  [Batch 200] Loss: 4.7031
  [Batch 300] Loss: 4.7040
  [Batch 400] Loss: 4.6839
  [Batch 500] Loss: 4.7307
  [Batch 600] Loss: 4.7517
  [Batch 700] Loss: 4.7200
  [Batch 800] Loss: 4.6188
  [Batch 900] Loss: 4.7442
  [Batch 1000] Loss: 4.7605
  [Batch 1100] Loss: 4.7272
  [Batch 1200] Loss: 4.6929
  [Batch 1300] Loss: 4.7291
  [Batch 1400] Loss: 4.6788
  [Batch 1500] Loss: 4.7000
  [Batch 1600] Loss: 4.7426
  [Batch 1700] Loss: 4.7358
  [Batch 1800] Loss: 4.7383
  [Batch 1900] Loss: 4.7305
  [Batch 2000] Loss: 4.7126
  [Batch 2100] Loss: 4.6814
  [Batch 2200] Loss: 4.6903
  [Batch 2300] Loss: 4.6930
  [Batch 2400] Loss: 4.7060
  [Batch 2500] Loss: 4.6997
  [Batch 2600] Loss: 4.7095
  [Batch 2700] Loss: 4.5906
  [Batch 2800] Loss: 4.7048
  [Batch 2900] Loss: 4.6885
  [Batch 3000] Loss: 4.6726
  [Batch 3100] Loss: 4.6623
  [Batch 3200] Loss: 4.7506
  [Batch 3300] Loss: 4.7665
  [Batch 3400] Loss: 4.6404
  [Batch 3500] Loss: 4.6459
  [Batch 3600] Loss: 4.6716
  [Batch 3700] Loss: 4.7359
  [Batch 3800] Loss: 4.6455
  [Batch 3900] Loss: 4.7253
  [Batch 4000] Loss: 4.7369
  [Batch 4100] Loss: 4.6772
  [Batch 4200] Loss: 4.6581
  [Batch 4300] Loss: 4.6842
[Epoch 17] Train Loss: 4.7031 | Train PPL: 110.29 | Val PPL: 128.77
Iteracciones: 4367
  [Batch 100] Loss: 4.6392
  [Batch 200] Loss: 4.6361
  [Batch 300] Loss: 4.6639
  [Batch 400] Loss: 4.6220
  [Batch 500] Loss: 4.6447
  [Batch 600] Loss: 4.6307
  [Batch 700] Loss: 4.5959
  [Batch 800] Loss: 4.6272
  [Batch 900] Loss: 4.6251
  [Batch 1000] Loss: 4.6429
  [Batch 1100] Loss: 4.6670
  [Batch 1200] Loss: 4.5923
  [Batch 1300] Loss: 4.5978
  [Batch 1400] Loss: 4.6528
  [Batch 1500] Loss: 4.6475
  [Batch 1600] Loss: 4.6746
  [Batch 1700] Loss: 4.6082
  [Batch 1800] Loss: 4.5780
  [Batch 1900] Loss: 4.6347
  [Batch 2000] Loss: 4.6793
  [Batch 2100] Loss: 4.6365
  [Batch 2200] Loss: 4.6510
  [Batch 2300] Loss: 4.6163
  [Batch 2400] Loss: 4.5974
  [Batch 2500] Loss: 4.6179
  [Batch 2600] Loss: 4.6229
  [Batch 2700] Loss: 4.6039
  [Batch 2800] Loss: 4.6520
  [Batch 2900] Loss: 4.6306
  [Batch 3000] Loss: 4.6234
  [Batch 3100] Loss: 4.5632
  [Batch 3200] Loss: 4.6283
  [Batch 3300] Loss: 4.5919
  [Batch 3400] Loss: 4.6425
  [Batch 3500] Loss: 4.6020
  [Batch 3600] Loss: 4.6746
  [Batch 3700] Loss: 4.6066
  [Batch 3800] Loss: 4.6214
  [Batch 3900] Loss: 4.7179
  [Batch 4000] Loss: 4.5925
  [Batch 4100] Loss: 4.6742
  [Batch 4200] Loss: 4.6304
  [Batch 4300] Loss: 4.5567
[Epoch 18] Train Loss: 4.6400 | Train PPL: 103.55 | Val PPL: 123.18
Iteracciones: 4367
  [Batch 100] Loss: 4.6825
  [Batch 200] Loss: 4.5995
  [Batch 300] Loss: 4.6645
  [Batch 400] Loss: 4.6599
  [Batch 500] Loss: 4.5975
  [Batch 600] Loss: 4.6330
  [Batch 700] Loss: 4.6065
  [Batch 800] Loss: 4.5956
  [Batch 900] Loss: 4.6227
  [Batch 1000] Loss: 4.5640
  [Batch 1100] Loss: 4.5849
  [Batch 1200] Loss: 4.6130
  [Batch 1300] Loss: 4.6050
  [Batch 1400] Loss: 4.6161
  [Batch 1500] Loss: 4.5935
  [Batch 1600] Loss: 4.5729
  [Batch 1700] Loss: 4.5922
  [Batch 1800] Loss: 4.5047
  [Batch 1900] Loss: 4.5922
  [Batch 2000] Loss: 4.5860
  [Batch 2100] Loss: 4.6513
  [Batch 2200] Loss: 4.5710
  [Batch 2300] Loss: 4.5703
  [Batch 2400] Loss: 4.5300
  [Batch 2500] Loss: 4.6024
  [Batch 2600] Loss: 4.6294
  [Batch 2700] Loss: 4.5434
  [Batch 2800] Loss: 4.5601
  [Batch 2900] Loss: 4.6401
  [Batch 3000] Loss: 4.6361
  [Batch 3100] Loss: 4.6229
  [Batch 3200] Loss: 4.5493
  [Batch 3300] Loss: 4.6382
  [Batch 3400] Loss: 4.5469
  [Batch 3500] Loss: 4.5780
  [Batch 3600] Loss: 4.6643
  [Batch 3700] Loss: 4.6167
  [Batch 3800] Loss: 4.5648
  [Batch 3900] Loss: 4.5503
  [Batch 4000] Loss: 4.5996
  [Batch 4100] Loss: 4.5651
  [Batch 4200] Loss: 4.5959
  [Batch 4300] Loss: 4.5912
[Epoch 19] Train Loss: 4.5825 | Train PPL: 97.76 | Val PPL: 118.50
Iteracciones: 4367
  [Batch 100] Loss: 4.5233
  [Batch 200] Loss: 4.5464
  [Batch 300] Loss: 4.5725
  [Batch 400] Loss: 4.6218
  [Batch 500] Loss: 4.6050
  [Batch 600] Loss: 4.5636
  [Batch 700] Loss: 4.5192
  [Batch 800] Loss: 4.5394
  [Batch 900] Loss: 4.5447
  [Batch 1000] Loss: 4.5601
  [Batch 1100] Loss: 4.5874
  [Batch 1200] Loss: 4.5270
  [Batch 1300] Loss: 4.5257
  [Batch 1400] Loss: 4.5806
  [Batch 1500] Loss: 4.4946
  [Batch 1600] Loss: 4.5611
  [Batch 1700] Loss: 4.5408
  [Batch 1800] Loss: 4.5215
  [Batch 1900] Loss: 4.5309
  [Batch 2000] Loss: 4.5450
  [Batch 2100] Loss: 4.5536
  [Batch 2200] Loss: 4.5658
  [Batch 2300] Loss: 4.5751
  [Batch 2400] Loss: 4.5423
  [Batch 2500] Loss: 4.5019
  [Batch 2600] Loss: 4.4906
  [Batch 2700] Loss: 4.4397
  [Batch 2800] Loss: 4.5175
  [Batch 2900] Loss: 4.5736
  [Batch 3000] Loss: 4.5351
  [Batch 3100] Loss: 4.5480
  [Batch 3200] Loss: 4.5022
  [Batch 3300] Loss: 4.5480
  [Batch 3400] Loss: 4.4854
  [Batch 3500] Loss: 4.4758
  [Batch 3600] Loss: 4.5299
  [Batch 3700] Loss: 4.5531
  [Batch 3800] Loss: 4.4912
  [Batch 3900] Loss: 4.5141
  [Batch 4000] Loss: 4.4569
  [Batch 4100] Loss: 4.5668
  [Batch 4200] Loss: 4.5069
  [Batch 4300] Loss: 4.4869
[Epoch 20] Train Loss: 4.5292 | Train PPL: 92.68 | Val PPL: 114.48
Iteracciones: 4367
  [Batch 100] Loss: 4.5695
  [Batch 200] Loss: 4.5156
  [Batch 300] Loss: 4.4953
  [Batch 400] Loss: 4.5116
  [Batch 500] Loss: 4.4925
  [Batch 600] Loss: 4.4646
  [Batch 700] Loss: 4.4918
  [Batch 800] Loss: 4.4500
  [Batch 900] Loss: 4.4172
  [Batch 1000] Loss: 4.5038
  [Batch 1100] Loss: 4.4914
  [Batch 1200] Loss: 4.4893
  [Batch 1300] Loss: 4.5461
  [Batch 1400] Loss: 4.4848
  [Batch 1500] Loss: 4.5412
  [Batch 1600] Loss: 4.5192
  [Batch 1700] Loss: 4.5388
  [Batch 1800] Loss: 4.5035
  [Batch 1900] Loss: 4.5316
  [Batch 2000] Loss: 4.4490
  [Batch 2100] Loss: 4.4803
  [Batch 2200] Loss: 4.4914
  [Batch 2300] Loss: 4.4922
  [Batch 2400] Loss: 4.5337
  [Batch 2500] Loss: 4.4423
  [Batch 2600] Loss: 4.4316
  [Batch 2700] Loss: 4.4839
  [Batch 2800] Loss: 4.4710
  [Batch 2900] Loss: 4.4400
  [Batch 3000] Loss: 4.3915
  [Batch 3100] Loss: 4.4492
  [Batch 3200] Loss: 4.5502
  [Batch 3300] Loss: 4.5198
  [Batch 3400] Loss: 4.4818
  [Batch 3500] Loss: 4.4529
  [Batch 3600] Loss: 4.4224
  [Batch 3700] Loss: 4.4548
  [Batch 3800] Loss: 4.4158
  [Batch 3900] Loss: 4.4530
  [Batch 4000] Loss: 4.4385
  [Batch 4100] Loss: 4.4725
  [Batch 4200] Loss: 4.5017
  [Batch 4300] Loss: 4.4800
[Epoch 21] Train Loss: 4.4794 | Train PPL: 88.18 | Val PPL: 111.03
Iteracciones: 4367
  [Batch 100] Loss: 4.4752
  [Batch 200] Loss: 4.4187
  [Batch 300] Loss: 4.4094
  [Batch 400] Loss: 4.4764
  [Batch 500] Loss: 4.4612
  [Batch 600] Loss: 4.3754
  [Batch 700] Loss: 4.4574
  [Batch 800] Loss: 4.4851
  [Batch 900] Loss: 4.5061
  [Batch 1000] Loss: 4.4751
  [Batch 1100] Loss: 4.4549
  [Batch 1200] Loss: 4.3880
  [Batch 1300] Loss: 4.4452
  [Batch 1400] Loss: 4.4535
  [Batch 1500] Loss: 4.4328
  [Batch 1600] Loss: 4.4144
  [Batch 1700] Loss: 4.4421
  [Batch 1800] Loss: 4.4375
  [Batch 1900] Loss: 4.4230
  [Batch 2000] Loss: 4.4002
  [Batch 2100] Loss: 4.4360
  [Batch 2200] Loss: 4.4210
  [Batch 2300] Loss: 4.4616
  [Batch 2400] Loss: 4.4424
  [Batch 2500] Loss: 4.4639
  [Batch 2600] Loss: 4.4287
  [Batch 2700] Loss: 4.4421
  [Batch 2800] Loss: 4.4447
  [Batch 2900] Loss: 4.4125
  [Batch 3000] Loss: 4.4817
  [Batch 3100] Loss: 4.4678
  [Batch 3200] Loss: 4.4293
  [Batch 3300] Loss: 4.4889
  [Batch 3400] Loss: 4.4407
  [Batch 3500] Loss: 4.4660
  [Batch 3600] Loss: 4.5054
  [Batch 3700] Loss: 4.4423
  [Batch 3800] Loss: 4.4408
  [Batch 3900] Loss: 4.4159
  [Batch 4000] Loss: 4.4018
  [Batch 4100] Loss: 4.3773
  [Batch 4200] Loss: 4.3581
  [Batch 4300] Loss: 4.4244
[Epoch 22] Train Loss: 4.4324 | Train PPL: 84.13 | Val PPL: 108.05
Iteracciones: 4367
  [Batch 100] Loss: 4.4453
  [Batch 200] Loss: 4.3587
  [Batch 300] Loss: 4.4739
  [Batch 400] Loss: 4.4242
  [Batch 500] Loss: 4.4098
  [Batch 600] Loss: 4.4215
  [Batch 700] Loss: 4.4210
  [Batch 800] Loss: 4.4719
  [Batch 900] Loss: 4.3683
  [Batch 1000] Loss: 4.4319
  [Batch 1100] Loss: 4.3906
  [Batch 1200] Loss: 4.3857
  [Batch 1300] Loss: 4.4234
  [Batch 1400] Loss: 4.3428
  [Batch 1500] Loss: 4.4349
  [Batch 1600] Loss: 4.4165
  [Batch 1700] Loss: 4.3883
  [Batch 1800] Loss: 4.3725
  [Batch 1900] Loss: 4.3932
  [Batch 2000] Loss: 4.4266
  [Batch 2100] Loss: 4.3968
  [Batch 2200] Loss: 4.3954
  [Batch 2300] Loss: 4.4023
  [Batch 2400] Loss: 4.3668
  [Batch 2500] Loss: 4.4030
  [Batch 2600] Loss: 4.3432
  [Batch 2700] Loss: 4.3677
  [Batch 2800] Loss: 4.4484
  [Batch 2900] Loss: 4.4251
  [Batch 3000] Loss: 4.3510
  [Batch 3100] Loss: 4.3908
  [Batch 3200] Loss: 4.3760
  [Batch 3300] Loss: 4.3781
  [Batch 3400] Loss: 4.4488
  [Batch 3500] Loss: 4.4439
  [Batch 3600] Loss: 4.3661
  [Batch 3700] Loss: 4.3327
  [Batch 3800] Loss: 4.3774
  [Batch 3900] Loss: 4.3374
  [Batch 4000] Loss: 4.3448
  [Batch 4100] Loss: 4.3478
  [Batch 4200] Loss: 4.4320
  [Batch 4300] Loss: 4.3191
[Epoch 23] Train Loss: 4.3878 | Train PPL: 80.46 | Val PPL: 105.46
Iteracciones: 4367
  [Batch 100] Loss: 4.3698
  [Batch 200] Loss: 4.3656
  [Batch 300] Loss: 4.3276
  [Batch 400] Loss: 4.3811
  [Batch 500] Loss: 4.3421
  [Batch 600] Loss: 4.4243
  [Batch 700] Loss: 4.3135
  [Batch 800] Loss: 4.4543
  [Batch 900] Loss: 4.3619
  [Batch 1000] Loss: 4.2758
  [Batch 1100] Loss: 4.4186
  [Batch 1200] Loss: 4.4196
  [Batch 1300] Loss: 4.3678
  [Batch 1400] Loss: 4.3587
  [Batch 1500] Loss: 4.3171
  [Batch 1600] Loss: 4.3443
  [Batch 1700] Loss: 4.3675
  [Batch 1800] Loss: 4.3045
  [Batch 1900] Loss: 4.3750
  [Batch 2000] Loss: 4.3529
  [Batch 2100] Loss: 4.2985
  [Batch 2200] Loss: 4.3532
  [Batch 2300] Loss: 4.2819
  [Batch 2400] Loss: 4.3163
  [Batch 2500] Loss: 4.3094
  [Batch 2600] Loss: 4.2835
  [Batch 2700] Loss: 4.3212
  [Batch 2800] Loss: 4.3277
  [Batch 2900] Loss: 4.3842
  [Batch 3000] Loss: 4.3547
  [Batch 3100] Loss: 4.3575
  [Batch 3200] Loss: 4.3116
  [Batch 3300] Loss: 4.3505
  [Batch 3400] Loss: 4.3117
  [Batch 3500] Loss: 4.3126
  [Batch 3600] Loss: 4.3033
  [Batch 3700] Loss: 4.2742
  [Batch 3800] Loss: 4.2719
  [Batch 3900] Loss: 4.2791
  [Batch 4000] Loss: 4.3767
  [Batch 4100] Loss: 4.2735
  [Batch 4200] Loss: 4.3457
  [Batch 4300] Loss: 4.3480
[Epoch 24] Train Loss: 4.3449 | Train PPL: 77.09 | Val PPL: 103.14
Iteracciones: 4367
  [Batch 100] Loss: 4.3962
  [Batch 200] Loss: 4.3622
  [Batch 300] Loss: 4.3449
  [Batch 400] Loss: 4.3336
  [Batch 500] Loss: 4.3315
  [Batch 600] Loss: 4.3158
  [Batch 700] Loss: 4.3230
  [Batch 800] Loss: 4.3487
  [Batch 900] Loss: 4.3375
  [Batch 1000] Loss: 4.2870
  [Batch 1100] Loss: 4.3263
  [Batch 1200] Loss: 4.3322
  [Batch 1300] Loss: 4.2971
  [Batch 1400] Loss: 4.3094
  [Batch 1500] Loss: 4.2922
  [Batch 1600] Loss: 4.3491
  [Batch 1700] Loss: 4.2971
  [Batch 1800] Loss: 4.3421
  [Batch 1900] Loss: 4.3312
  [Batch 2000] Loss: 4.3388
  [Batch 2100] Loss: 4.3239
  [Batch 2200] Loss: 4.2663
  [Batch 2300] Loss: 4.2656
  [Batch 2400] Loss: 4.3358
  [Batch 2500] Loss: 4.2707
  [Batch 2600] Loss: 4.2985
  [Batch 2700] Loss: 4.4195
  [Batch 2800] Loss: 4.3503
  [Batch 2900] Loss: 4.3309
  [Batch 3000] Loss: 4.3093
  [Batch 3100] Loss: 4.3227
  [Batch 3200] Loss: 4.2397
  [Batch 3300] Loss: 4.2715
  [Batch 3400] Loss: 4.3006
  [Batch 3500] Loss: 4.3248
  [Batch 3600] Loss: 4.3302
  [Batch 3700] Loss: 4.3165
  [Batch 3800] Loss: 4.3037
  [Batch 3900] Loss: 4.3201
  [Batch 4000] Loss: 4.2707
  [Batch 4100] Loss: 4.2284
  [Batch 4200] Loss: 4.2677
  [Batch 4300] Loss: 4.3242
[Epoch 25] Train Loss: 4.3038 | Train PPL: 73.98 | Val PPL: 101.16
Iteracciones: 4367
  [Batch 100] Loss: 4.2795
  [Batch 200] Loss: 4.2505
  [Batch 300] Loss: 4.2156
  [Batch 400] Loss: 4.2499
  [Batch 500] Loss: 4.2363
  [Batch 600] Loss: 4.3120
  [Batch 700] Loss: 4.3734
  [Batch 800] Loss: 4.3524
  [Batch 900] Loss: 4.2640
  [Batch 1000] Loss: 4.3062
  [Batch 1100] Loss: 4.2483
  [Batch 1200] Loss: 4.2583
  [Batch 1300] Loss: 4.2391
  [Batch 1400] Loss: 4.2758
  [Batch 1500] Loss: 4.2751
  [Batch 1600] Loss: 4.2872
  [Batch 1700] Loss: 4.3340
  [Batch 1800] Loss: 4.3489
  [Batch 1900] Loss: 4.2213
  [Batch 2000] Loss: 4.2419
  [Batch 2100] Loss: 4.2584
  [Batch 2200] Loss: 4.2331
  [Batch 2300] Loss: 4.2575
  [Batch 2400] Loss: 4.2912
  [Batch 2500] Loss: 4.2546
  [Batch 2600] Loss: 4.2712
  [Batch 2700] Loss: 4.2355
  [Batch 2800] Loss: 4.2200
  [Batch 2900] Loss: 4.1961
  [Batch 3000] Loss: 4.1968
  [Batch 3100] Loss: 4.2610
  [Batch 3200] Loss: 4.1999
  [Batch 3300] Loss: 4.3000
  [Batch 3400] Loss: 4.2846
  [Batch 3500] Loss: 4.2642
  [Batch 3600] Loss: 4.2478
  [Batch 3700] Loss: 4.2413
  [Batch 3800] Loss: 4.1753
  [Batch 3900] Loss: 4.2691
  [Batch 4000] Loss: 4.3017
  [Batch 4100] Loss: 4.2908
  [Batch 4200] Loss: 4.2831
  [Batch 4300] Loss: 4.1980
[Epoch 26] Train Loss: 4.2640 | Train PPL: 71.09 | Val PPL: 99.41
Iteracciones: 4367
  [Batch 100] Loss: 4.2568
  [Batch 200] Loss: 4.2499
  [Batch 300] Loss: 4.2769
  [Batch 400] Loss: 4.2611
  [Batch 500] Loss: 4.2079
  [Batch 600] Loss: 4.2221
  [Batch 700] Loss: 4.2828
  [Batch 800] Loss: 4.2677
  [Batch 900] Loss: 4.2169
  [Batch 1000] Loss: 4.2161
  [Batch 1100] Loss: 4.2109
  [Batch 1200] Loss: 4.2984
  [Batch 1300] Loss: 4.2074
  [Batch 1400] Loss: 4.2550
  [Batch 1500] Loss: 4.1961
  [Batch 1600] Loss: 4.2752
  [Batch 1700] Loss: 4.2308
  [Batch 1800] Loss: 4.2580
  [Batch 1900] Loss: 4.2286
  [Batch 2000] Loss: 4.2304
  [Batch 2100] Loss: 4.2169
  [Batch 2200] Loss: 4.1830
  [Batch 2300] Loss: 4.2278
  [Batch 2400] Loss: 4.1501
  [Batch 2500] Loss: 4.2083
  [Batch 2600] Loss: 4.1861
  [Batch 2700] Loss: 4.2197
  [Batch 2800] Loss: 4.2783
  [Batch 2900] Loss: 4.2200
  [Batch 3000] Loss: 4.1799
  [Batch 3100] Loss: 4.2047
  [Batch 3200] Loss: 4.2382
  [Batch 3300] Loss: 4.2057
  [Batch 3400] Loss: 4.2456
  [Batch 3500] Loss: 4.1459
  [Batch 3600] Loss: 4.1287
  [Batch 3700] Loss: 4.1857
  [Batch 3800] Loss: 4.2445
  [Batch 3900] Loss: 4.1753
  [Batch 4000] Loss: 4.2352
  [Batch 4100] Loss: 4.2745
  [Batch 4200] Loss: 4.2257
  [Batch 4300] Loss: 4.2229
[Epoch 27] Train Loss: 4.2256 | Train PPL: 68.42 | Val PPL: 97.88
Iteracciones: 4367
  [Batch 100] Loss: 4.2038
  [Batch 200] Loss: 4.1312
  [Batch 300] Loss: 4.2467
  [Batch 400] Loss: 4.1799
  [Batch 500] Loss: 4.2368
  [Batch 600] Loss: 4.1704
  [Batch 700] Loss: 4.2185
  [Batch 800] Loss: 4.2576
  [Batch 900] Loss: 4.1972
  [Batch 1000] Loss: 4.1956
  [Batch 1100] Loss: 4.2224
  [Batch 1200] Loss: 4.1746
  [Batch 1300] Loss: 4.2277
  [Batch 1400] Loss: 4.2754
  [Batch 1500] Loss: 4.1581
  [Batch 1600] Loss: 4.2215
  [Batch 1700] Loss: 4.2184
  [Batch 1800] Loss: 4.2382
  [Batch 1900] Loss: 4.2428
  [Batch 2000] Loss: 4.1852
  [Batch 2100] Loss: 4.2292
  [Batch 2200] Loss: 4.1643
  [Batch 2300] Loss: 4.2069
  [Batch 2400] Loss: 4.2100
  [Batch 2500] Loss: 4.1656
  [Batch 2600] Loss: 4.2299
  [Batch 2700] Loss: 4.2770
  [Batch 2800] Loss: 4.1406
  [Batch 2900] Loss: 4.1804
  [Batch 3000] Loss: 4.2219
  [Batch 3100] Loss: 4.1976
  [Batch 3200] Loss: 4.1858
  [Batch 3300] Loss: 4.1594
  [Batch 3400] Loss: 4.1799
  [Batch 3500] Loss: 4.1599
  [Batch 3600] Loss: 4.1292
  [Batch 3700] Loss: 4.1953
  [Batch 3800] Loss: 4.1574
  [Batch 3900] Loss: 4.2055
  [Batch 4000] Loss: 4.1123
  [Batch 4100] Loss: 4.1919
  [Batch 4200] Loss: 4.2003
  [Batch 4300] Loss: 4.1868
[Epoch 28] Train Loss: 4.1884 | Train PPL: 65.92 | Val PPL: 96.54
Iteracciones: 4367
  [Batch 100] Loss: 4.2114
  [Batch 200] Loss: 4.1858
  [Batch 300] Loss: 4.1734
  [Batch 400] Loss: 4.1372
  [Batch 500] Loss: 4.1659
  [Batch 600] Loss: 4.1966
  [Batch 700] Loss: 4.1895
  [Batch 800] Loss: 4.1413
  [Batch 900] Loss: 4.1186
  [Batch 1000] Loss: 4.2171
  [Batch 1100] Loss: 4.1472
  [Batch 1200] Loss: 4.1987
  [Batch 1300] Loss: 4.1659
  [Batch 1400] Loss: 4.1404
  [Batch 1500] Loss: 4.1837
  [Batch 1600] Loss: 4.1741
  [Batch 1700] Loss: 4.1716
  [Batch 1800] Loss: 4.1793
  [Batch 1900] Loss: 4.2462
  [Batch 2000] Loss: 4.1079
  [Batch 2100] Loss: 4.1624
  [Batch 2200] Loss: 4.1618
  [Batch 2300] Loss: 4.0963
  [Batch 2400] Loss: 4.1297
  [Batch 2500] Loss: 4.1556
  [Batch 2600] Loss: 4.1768
  [Batch 2700] Loss: 4.0850
  [Batch 2800] Loss: 4.1538
  [Batch 2900] Loss: 4.1781
  [Batch 3000] Loss: 4.0923
  [Batch 3100] Loss: 4.1102
  [Batch 3200] Loss: 4.1856
  [Batch 3300] Loss: 4.1860
  [Batch 3400] Loss: 4.0592
  [Batch 3500] Loss: 4.1446
  [Batch 3600] Loss: 4.1995
  [Batch 3700] Loss: 4.1734
  [Batch 3800] Loss: 4.1781
  [Batch 3900] Loss: 4.1641
  [Batch 4000] Loss: 4.1534
  [Batch 4100] Loss: 4.1909
  [Batch 4200] Loss: 4.1486
  [Batch 4300] Loss: 4.1121
[Epoch 29] Train Loss: 4.1524 | Train PPL: 63.58 | Val PPL: 95.41
Iteracciones: 4367
  [Batch 100] Loss: 4.1485
  [Batch 200] Loss: 4.1502
  [Batch 300] Loss: 4.1431
  [Batch 400] Loss: 4.1322
  [Batch 500] Loss: 4.1646
  [Batch 600] Loss: 4.1491
  [Batch 700] Loss: 4.1593
  [Batch 800] Loss: 4.0778
  [Batch 900] Loss: 4.1546
  [Batch 1000] Loss: 4.0562
  [Batch 1100] Loss: 4.1662
  [Batch 1200] Loss: 4.1119
  [Batch 1300] Loss: 4.1501
  [Batch 1400] Loss: 4.0923
  [Batch 1500] Loss: 4.0691
  [Batch 1600] Loss: 4.0960
  [Batch 1700] Loss: 4.1293
  [Batch 1800] Loss: 4.1639
  [Batch 1900] Loss: 4.1280
  [Batch 2000] Loss: 4.1095
  [Batch 2100] Loss: 4.1892
  [Batch 2200] Loss: 4.1074
  [Batch 2300] Loss: 4.0933
  [Batch 2400] Loss: 4.1239
  [Batch 2500] Loss: 4.1203
  [Batch 2600] Loss: 4.1126
  [Batch 2700] Loss: 4.0207
  [Batch 2800] Loss: 4.0650
  [Batch 2900] Loss: 4.1483
  [Batch 3000] Loss: 4.1061
  [Batch 3100] Loss: 4.1031
  [Batch 3200] Loss: 4.1193
  [Batch 3300] Loss: 4.0818
  [Batch 3400] Loss: 4.1338
  [Batch 3500] Loss: 4.0518
  [Batch 3600] Loss: 4.0673
  [Batch 3700] Loss: 4.0852
  [Batch 3800] Loss: 4.0794
  [Batch 3900] Loss: 4.1004
  [Batch 4000] Loss: 4.0765
  [Batch 4100] Loss: 4.0967
  [Batch 4200] Loss: 4.0612
  [Batch 4300] Loss: 4.1080
[Epoch 30] Train Loss: 4.1175 | Train PPL: 61.41 | Val PPL: 94.40
Iteracciones: 4367
  [Batch 100] Loss: 4.1020
  [Batch 200] Loss: 4.0700
  [Batch 300] Loss: 4.0803
  [Batch 400] Loss: 4.1299
  [Batch 500] Loss: 4.1036
  [Batch 600] Loss: 4.1991
  [Batch 700] Loss: 4.0871
  [Batch 800] Loss: 4.0724
  [Batch 900] Loss: 4.1215
  [Batch 1000] Loss: 4.1008
  [Batch 1100] Loss: 4.1219
  [Batch 1200] Loss: 4.0428
  [Batch 1300] Loss: 4.1258
  [Batch 1400] Loss: 4.0951
  [Batch 1500] Loss: 4.1474
  [Batch 1600] Loss: 4.1207
  [Batch 1700] Loss: 4.0814
  [Batch 1800] Loss: 4.1396
  [Batch 1900] Loss: 4.1187
  [Batch 2000] Loss: 4.0952
  [Batch 2100] Loss: 4.0569
  [Batch 2200] Loss: 4.0263
  [Batch 2300] Loss: 4.0970
  [Batch 2400] Loss: 4.1400
  [Batch 2500] Loss: 4.0680
  [Batch 2600] Loss: 4.0727
  [Batch 2700] Loss: 4.0675
  [Batch 2800] Loss: 4.0959
  [Batch 2900] Loss: 4.1143
  [Batch 3000] Loss: 4.1052
  [Batch 3100] Loss: 4.0676
  [Batch 3200] Loss: 4.1175
  [Batch 3300] Loss: 4.0522
  [Batch 3400] Loss: 4.0412
  [Batch 3500] Loss: 4.0984
  [Batch 3600] Loss: 4.1124
  [Batch 3700] Loss: 4.0769
  [Batch 3800] Loss: 4.0993
  [Batch 3900] Loss: 4.0922
  [Batch 4000] Loss: 4.0257
  [Batch 4100] Loss: 4.0485
  [Batch 4200] Loss: 4.0677
  [Batch 4300] Loss: 4.1066
[Epoch 31] Train Loss: 4.0837 | Train PPL: 59.37 | Val PPL: 93.53
Iteracciones: 4367
  [Batch 100] Loss: 4.0116
  [Batch 200] Loss: 4.0927
  [Batch 300] Loss: 4.0837
  [Batch 400] Loss: 4.1010
  [Batch 500] Loss: 4.0529
  [Batch 600] Loss: 4.0488
  [Batch 700] Loss: 4.0583
  [Batch 800] Loss: 4.0531
  [Batch 900] Loss: 4.0885
  [Batch 1000] Loss: 4.0878
  [Batch 1100] Loss: 3.9697
  [Batch 1200] Loss: 4.0575
  [Batch 1300] Loss: 4.0209
  [Batch 1400] Loss: 4.0718
  [Batch 1500] Loss: 4.1040
  [Batch 1600] Loss: 4.0525
  [Batch 1700] Loss: 4.0743
  [Batch 1800] Loss: 3.9636
  [Batch 1900] Loss: 4.0211
  [Batch 2000] Loss: 4.0250
  [Batch 2100] Loss: 4.0421
  [Batch 2200] Loss: 4.1036
  [Batch 2300] Loss: 4.0429
  [Batch 2400] Loss: 4.0541
  [Batch 2500] Loss: 4.0615
  [Batch 2600] Loss: 3.9948
  [Batch 2700] Loss: 4.1004
  [Batch 2800] Loss: 4.0703
  [Batch 2900] Loss: 4.0560
  [Batch 3000] Loss: 4.0181
  [Batch 3100] Loss: 4.1052
  [Batch 3200] Loss: 3.9820
  [Batch 3300] Loss: 4.0638
  [Batch 3400] Loss: 4.0289
  [Batch 3500] Loss: 4.0390
