embedding_dim = 256              
context_len = 128
num_epochs = 20
patience_limit = 10 # Para early stopping
num_layers = 3
num_heads = 8
d_ff = 1024
dropout = 0.3
optimizer = torch.optim.AdamW(model.parameters(), lr=0.0001, betas=(0.9, 0.98), eps=1e-9)
scheduler = LambdaLR(optimizer, lr_lambda) en cada epoch


GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 896135 caracteres
Longitud corpus valid: 100448 caracteres
Longitud corpus test: 111570 caracteres
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 273905
Tokenización del corpus de train, test y validation
Número total de tokens en el corpus: 31059
Preparando DataLoader
Se invoca el modelo
  [Batch 3400] Loss: 4.7989
  [Batch 3500] Loss: 4.7042
  [Batch 3600] Loss: 4.7625
  [Batch 3700] Loss: 4.7883
  [Batch 3800] Loss: 4.7393
  [Batch 3900] Loss: 4.8066
  [Batch 4000] Loss: 4.7741
  [Batch 4100] Loss: 4.7100
  [Batch 4200] Loss: 4.7637
[Epoch 16] Train Loss: 4.7929 | Train PPL: 120.65 | Val PPL: 141.61
Iteracciones: 4278
  [Batch 100] Loss: 4.7256
  [Batch 200] Loss: 4.7780
  [Batch 300] Loss: 4.8216
  [Batch 400] Loss: 4.7486
  [Batch 500] Loss: 4.7250
  [Batch 600] Loss: 4.7488
  [Batch 700] Loss: 4.7216
  [Batch 800] Loss: 4.8132
  [Batch 900] Loss: 4.7452
  [Batch 1000] Loss: 4.7029
  [Batch 1100] Loss: 4.7180
  [Batch 1200] Loss: 4.7658
  [Batch 1300] Loss: 4.7534
  [Batch 1400] Loss: 4.7270
  [Batch 1500] Loss: 4.7381
  [Batch 1600] Loss: 4.6399
  [Batch 1700] Loss: 4.7892
  [Batch 1800] Loss: 4.7012
  [Batch 1900] Loss: 4.7637
  [Batch 2000] Loss: 4.8271
  [Batch 2100] Loss: 4.7351
  [Batch 2200] Loss: 4.7476
  [Batch 2300] Loss: 4.7436
  [Batch 2400] Loss: 4.6976
  [Batch 2500] Loss: 4.7370
  [Batch 2600] Loss: 4.6979
  [Batch 2700] Loss: 4.7319
  [Batch 2800] Loss: 4.6224
  [Batch 2900] Loss: 4.7270
  [Batch 3000] Loss: 4.7380
  [Batch 3100] Loss: 4.7065
  [Batch 3200] Loss: 4.6822
  [Batch 3300] Loss: 4.6639
  [Batch 3400] Loss: 4.6974
  [Batch 3500] Loss: 4.7130
  [Batch 3600] Loss: 4.7210
  [Batch 3700] Loss: 4.7240
  [Batch 3800] Loss: 4.6703
  [Batch 3900] Loss: 4.6392
  [Batch 4000] Loss: 4.6484
  [Batch 4100] Loss: 4.7511
  [Batch 4200] Loss: 4.6707
[Epoch 17] Train Loss: 4.7179 | Train PPL: 111.94 | Val PPL: 134.49
Iteracciones: 4278
  [Batch 100] Loss: 4.6293
  [Batch 200] Loss: 4.6503
  [Batch 300] Loss: 4.7172
  [Batch 400] Loss: 4.6657
  [Batch 500] Loss: 4.6532
  [Batch 600] Loss: 4.6770
  [Batch 700] Loss: 4.6757
  [Batch 800] Loss: 4.5960
  [Batch 900] Loss: 4.7067
  [Batch 1000] Loss: 4.6446
  [Batch 1100] Loss: 4.6452
  [Batch 1200] Loss: 4.6114
  [Batch 1300] Loss: 4.6656
  [Batch 1400] Loss: 4.6519
  [Batch 1500] Loss: 4.6605
  [Batch 1600] Loss: 4.6289
  [Batch 1700] Loss: 4.6907
  [Batch 1800] Loss: 4.6646
  [Batch 1900] Loss: 4.6631
  [Batch 2000] Loss: 4.6400
  [Batch 2100] Loss: 4.6794
  [Batch 2200] Loss: 4.6786
  [Batch 2300] Loss: 4.5914
  [Batch 2400] Loss: 4.6232
  [Batch 2500] Loss: 4.6525
  [Batch 2600] Loss: 4.6642
  [Batch 2700] Loss: 4.6651
  [Batch 2800] Loss: 4.6203
  [Batch 2900] Loss: 4.6160
  [Batch 3000] Loss: 4.6191
  [Batch 3100] Loss: 4.5729
  [Batch 3200] Loss: 4.5730
  [Batch 3300] Loss: 4.6666
  [Batch 3400] Loss: 4.5743
  [Batch 3500] Loss: 4.6488
  [Batch 3600] Loss: 4.6331
  [Batch 3700] Loss: 4.6269
  [Batch 3800] Loss: 4.6054
  [Batch 3900] Loss: 4.5663
  [Batch 4000] Loss: 4.6333
  [Batch 4100] Loss: 4.5821
  [Batch 4200] Loss: 4.5784
[Epoch 18] Train Loss: 4.6520 | Train PPL: 104.80 | Val PPL: 128.90
Iteracciones: 4278
  [Batch 100] Loss: 4.5728
  [Batch 200] Loss: 4.6022
  [Batch 300] Loss: 4.6308
  [Batch 400] Loss: 4.6104
  [Batch 500] Loss: 4.5608
  [Batch 600] Loss: 4.6154
  [Batch 700] Loss: 4.5708
  [Batch 800] Loss: 4.6481
  [Batch 900] Loss: 4.6072
  [Batch 1000] Loss: 4.5976
  [Batch 1100] Loss: 4.6052
  [Batch 1200] Loss: 4.6491
  [Batch 1300] Loss: 4.6472
  [Batch 1400] Loss: 4.6443
  [Batch 1500] Loss: 4.5685
  [Batch 1600] Loss: 4.6052
  [Batch 1700] Loss: 4.6216
  [Batch 1800] Loss: 4.5952
  [Batch 1900] Loss: 4.6094
  [Batch 2000] Loss: 4.6824
  [Batch 2100] Loss: 4.6048
  [Batch 2200] Loss: 4.5675
  [Batch 2300] Loss: 4.5941
  [Batch 2400] Loss: 4.5621
  [Batch 2500] Loss: 4.6759
  [Batch 2600] Loss: 4.5307
  [Batch 2700] Loss: 4.5672
  [Batch 2800] Loss: 4.5247
  [Batch 2900] Loss: 4.5385
  [Batch 3000] Loss: 4.5660
  [Batch 3100] Loss: 4.5573
  [Batch 3200] Loss: 4.5582
  [Batch 3300] Loss: 4.5470
  [Batch 3400] Loss: 4.6324
  [Batch 3500] Loss: 4.5792
  [Batch 3600] Loss: 4.5432
  [Batch 3700] Loss: 4.5101
  [Batch 3800] Loss: 4.5866
  [Batch 3900] Loss: 4.5888
  [Batch 4000] Loss: 4.5677
  [Batch 4100] Loss: 4.4625
  [Batch 4200] Loss: 4.6150
[Epoch 19] Train Loss: 4.5928 | Train PPL: 98.77 | Val PPL: 124.23
Iteracciones: 4278
  [Batch 100] Loss: 4.5618
  [Batch 200] Loss: 4.5359
  [Batch 300] Loss: 4.5917
  [Batch 400] Loss: 4.6227
  [Batch 500] Loss: 4.5047
  [Batch 600] Loss: 4.5773
  [Batch 700] Loss: 4.6082
  [Batch 800] Loss: 4.5990
  [Batch 900] Loss: 4.5265
  [Batch 1000] Loss: 4.5595
  [Batch 1100] Loss: 4.5342
  [Batch 1200] Loss: 4.5931
  [Batch 1300] Loss: 4.5633
  [Batch 1400] Loss: 4.5717
  [Batch 1500] Loss: 4.5885
  [Batch 1600] Loss: 4.5599
  [Batch 1700] Loss: 4.4921
  [Batch 1800] Loss: 4.5189
  [Batch 1900] Loss: 4.6067
  [Batch 2000] Loss: 4.5589
  [Batch 2100] Loss: 4.5308
  [Batch 2200] Loss: 4.5733
  [Batch 2300] Loss: 4.5823
  [Batch 2400] Loss: 4.5038
  [Batch 2500] Loss: 4.5764
  [Batch 2600] Loss: 4.4961
  [Batch 2700] Loss: 4.5779
  [Batch 2800] Loss: 4.4694
  [Batch 2900] Loss: 4.5846
  [Batch 3000] Loss: 4.5450
  [Batch 3100] Loss: 4.5999
  [Batch 3200] Loss: 4.5318
  [Batch 3300] Loss: 4.5176
  [Batch 3400] Loss: 4.4979
  [Batch 3500] Loss: 4.5568
  [Batch 3600] Loss: 4.4499
  [Batch 3700] Loss: 4.5383
  [Batch 3800] Loss: 4.4574
  [Batch 3900] Loss: 4.5462
  [Batch 4000] Loss: 4.5109
  [Batch 4100] Loss: 4.5622
  [Batch 4200] Loss: 4.5765
[Epoch 20] Train Loss: 4.5385 | Train PPL: 93.55 | Val PPL: 120.28
Entrenamiento finalizado.
Best Train Loss: 4.5385 | Best Train PPL: 93.55
